app	review	rating	sentiment	vader_compound	theme
CashApp	this sucks it doesn't support for my phone doesn't let me login	1	negative	-0.5801	Account
CashApp	genuinely a perfect wallet	5	positive	0.5719	UX
CashApp	love this app.	5	positive	0.6369	Other
CashApp	pulled my stock and cash out and moved it to robinhood. in the last week, everything has slowed down dramatically. when i want to sell something, i want it to sell. not be pending sale for 3 minutes.	2	positive	0.1531	Stability
CashApp	it helpful sometimes	5	positive	0.4215	Other
CashApp	good	5	positive	0.4404	Other
CashApp	my account was deactivated because I bought 1 dollar in bitcoin and let it sit. I worked on this account for 3 years not they pulled it from me. now I have to tell my while family and friends not send money there. I do not recommend a app that can do this to you after building your infrastructure on them. At least chime helps build credit. My appeal didn't matter, and they will not rectify my account, and I have no clue what I did wrong. I relied too much on an app with zero real utility. BEWARE	1	positive	0.2062	Account
CashApp	Does not work at all. trash app. always crashed	1	neutral	0	Stability
CashApp	Great way to send	5	positive	0.6249	Other
CashApp	it great just invested into gme	5	positive	0.6249	Other
CashApp	awsome	5	neutral	0	Other
CashApp	This is your boy mr818mono i love cash app is the best thing i never had problem with you.It comes in handy , thank you , cash	5	positive	0.921	Other
CashApp	good for business	5	positive	0.4404	Other
CashApp	Very easy to use and I have never had a problem	5	positive	0.6653	UX
CashApp	This is the second time Cash App has failed me on a dispute. I previously paid over $500 for a table saw I never received, disputed it, and Cash App never properly fixed it. Now I had another item/ material I paid for and did not receive, and instead of helping, Cash App closed my account. I feel like they would rather close a loyal customer's account than deal with the dispute. I would not recommend using Cash App for purchases where you may need help if something goes wrong.	1	negative	-0.3343	Stability
CashApp	Cashapp is good in theory, but forcing you to use your pin to send money is ridiculous. They'll tell you about an unfounded account risk and that the system automatically does this and there's nothing you or they can do about it. I'm getting rid of Cashapp and will be content with their competitors.	2	negative	-0.6059	Account
CashApp	Always here when I need it.	5	neutral	0	Other
CashApp	u sent money to my daughter that wasn't authorized I want it back	1	negative	-0.0572	Features
CashApp	so far everything was fine until I set up the kids card then the all started crashing whenever I try to check my balance.	3	positive	0.2023	Stability
CashApp	Cash app is safe for paying bills online or receiving refunds, etc. Safety, secure.	5	positive	0.7964	Features
CashApp	i think cash app is good	3	positive	0.4404	Other
CashApp	hallelujah â¤ï¸	5	positive	0.6124	Other
CashApp	Easy peasy.	5	positive	0.4404	UX
CashApp	With the new update that was recently pushed, the app continuously closes and just tells me that Cash App keeps closing. I am now on day 3 of this, and it's really getting ridiculous. I have done all the troubleshooting. logged out, Uninstalled, reinstalled, signed back in, even signed in to another account on my phone and it's the same issue. Please fix whatever this bug is ASAP.	1	positive	0.0571	Stability
CashApp	its good	5	positive	0.4404	Other
CashApp	good ðŸ‘	4	positive	0.4404	Other
CashApp	ok as long as I am aware	4	positive	0.296	Other
CashApp	mid but pls don't take me money	5	positive	0.1154	Features
CashApp	easy to work this app	5	positive	0.4404	UX
CashApp	This app allows me to eat GOOD.	5	positive	0.5622	Other
CashApp	its the poop stank	5	negative	-0.4404	Other
CashApp	Convenient, easy, customizable and free - what's not to like?	5	positive	0.6237	UX
CashApp	Forget customer service. I called the number on the back of the card 3 times and the bastards hung up on me everytime. Completely unacceptable. Can't add money to the card for "security reasons". Tried 3 different cards. their solution was to try a 4th card. they made no effort to resolve the issue. Customer service is entirely bots with canned, useless responses and platitudes. All they achieved was to lose me as a customer. I hope they are proud of themselves.	1	negative	-0.5095	Features
CashApp	It's been a great app.Use it a lot between friends and family	5	positive	0.802	Other
CashApp	Very convenient. I love how the amount in my account pops right up, no unnecessary messages.	5	positive	0.507	Account
CashApp	good good ðŸ’¯ðŸ˜Š	5	positive	0.7003	Other
CashApp	This app is a great additional tool when used in conjunction with my bank account. It's easy to use when it comes to transfers of money from people I work with. I use it for all my payments for my monthly streaming fees and other bills such as that. Also, for my little people as it's teaching them a lot about our capitalist system. which I would've loved to learn about in my formative days.	4	positive	0.8979	Account
CashApp	This is a known SCAM SITE!!! Do not use this app cash app is a scam site that sells your information to hackers and scammers then when you loose your money the don't reply. I'm in the process of suing them for my $1200 they stole. DO NOT USE THIS APP.!!! the stole $1.200 from me . sent one message after another right when it happend and never heard back from them. but am now joining class action suit against these crooks. "Don't Use CashApp"!!!	1	negative	-0.8144	UX
CashApp	I love this app	5	positive	0.6369	Other
CashApp	Great app	5	positive	0.6249	Other
CashApp	it's good	5	positive	0.4404	Other
CashApp	terrible	5	negative	-0.4767	Other
CashApp	cash app company Rules the Best	5	positive	0.6369	Other
CashApp	great	5	positive	0.6249	Other
CashApp	very good money earning app and invite people or family for 5$ 15 or more I recommend this app	5	positive	0.764	Features
CashApp	I like how easy it is yo sabd and buy money! thank you cash app ðŸŒŸ	5	positive	0.8016	UX
CashApp	love	5	positive	0.6369	Other
CashApp	so far it's been alright I haven't had any trouble with it	4	positive	0.5037	Other
CashApp	quick and easy	5	positive	0.4404	UX
CashApp	I love this app	5	positive	0.6369	Other
CashApp	Be careful cash app suspended my account because I sent my daughter $15 for my Granddaughter whose name is HAVANA and they took action against me because of her name!!! They are holding my $2500 that I have in my savings account. I have been sending my daughter money frequently with no problems. The moment I put it was for my granddaughter HAVANA they took action against my account.	1	negative	-0.8061	Account
CashApp	I have not had access to my cashapp funds for 3 weeks, while in Europe. I am contacting the FBI to complain about your company.	1	negative	-0.3612	Other
CashApp	I like this app because now I can use my money online without have an a bank acc	5	positive	0.3612	Features
CashApp	forced review	1	negative	-0.4588	Other
CashApp	I have been a huge fan. since i joined in 2020. it makes for easy cash fransfers and payment for online purchases. i've also purchased some stock for the Grandchildren's Christmas one year. the best part is the ease of use. no pesky teller asking questions.	5	positive	0.8689	UX
CashApp	Good	5	positive	0.4404	Other
CashApp	GREAT ðŸ‘	5	positive	0.6249	Other
CashApp	helps to get the jobz done ðŸ‘	4	positive	0.3818	Other
CashApp	great	4	positive	0.6249	Other
CashApp	awesome and convenient	4	positive	0.6249	Other
CashApp	well I would have like to talk to a human but these day that's not a option	3	positive	0.3182	Other
CashApp	if you keep asking me to rate your app like everyone else does i will rate you one star ðŸŒŸ so please don't bug me with rating your app.	5	positive	0.6696	Stability
CashApp	its good, 10/10 recommend	5	positive	0.6597	Other
CashApp	great	5	positive	0.6249	Other
CashApp	unable to process transaction without facial recognition	1	neutral	0	Other
CashApp	awesome ðŸ‘	5	positive	0.6249	Other
CashApp	I think this might be a blessing in disguise after all! âš–ï¸.	5	positive	0.3595	UX
CashApp	best app for managing money, crypto, and had many benefits	5	positive	0.7783	Features
CashApp	had no probs, love ease of use, havent had to pay any inflated monthly fees, even ez 4 sum1 like me 2 borrow ðŸ¤ðŸ», I have ABSOLUTELY HORRIBLE CREDIT Amount gradually increases, interest more than fair as. well (ie.Borrowed 20, pay 21 can't beat that!) simple 2 get card also! I only wish they would integrate a check cashing service, other than direct deposit, the company I work for doesn't do direct deposit! Main reason I didnt give 5 â­	4	positive	0.9607	Features
CashApp	it's onegame I,ll keep playing.	5	positive	0.2023	Other
CashApp	Can't give zero stars. They charged me for a cancelled order (which is illegal), I started a dispute and found a screenshot to add on. I talked with the AI bot thing and it kept telling me to click 3 dots (there weren't any and I explained that) it then told me to go find an email I wasnt sent, when I said I wasnt sent one it then went back to clicking the non-existent 3 dots. Will be suing if I don't get my money back.	1	negative	-0.765	UX
CashApp	ts peak brrooo	5	neutral	0	Other
CashApp	Had account hacked. Took forever to get it restored. Support took weeks to reply by email, but would never just called me. in the end I was out $300, and my account is still negative after all this!	1	negative	-0.685	Account
CashApp	reliable	5	neutral	0	Other
CashApp	very cool and if you invite friends in cash app event you get free 20$	5	positive	0.8622	Other
CashApp	used new Family feature for my child and now my app is crashing and cannot use it because I can't access anything.	1	neutral	0	Stability
CashApp	I like this app	5	positive	0.3612	Other
CashApp	easy to user	4	positive	0.4404	UX
CashApp	it's customer service is mediocre	4	neutral	0	Other
CashApp	it all good	5	positive	0.4404	Other
CashApp	I like how It so eazy to use and how fast you get your card fast like 5 day I think I great	5	positive	0.8442	Features
CashApp	great customer service	5	positive	0.6249	Other
CashApp	how about some decent protections built-in to protect people sending money in good faith	1	positive	0.8074	UX
CashApp	app is constantly crashing. when will the bugs be fixed?	1	neutral	0	Stability
CashApp	It's like extra currency in my wallet	5	positive	0.3612	Features
CashApp	I've had this app for 5 months and it says error Everytime I try to order a card very frustrating	2	negative	-0.7089	Stability
CashApp	it was great but honestly only temporarily barely anyone uses it and it's useless. sorry but I given up on having you and I cut up my card. it's just useless lack of anything.	1	negative	-0.7845	Features
CashApp	thank you Abba	5	positive	0.3612	Other
CashApp	good	5	positive	0.4404	Other
CashApp	great app	5	positive	0.6249	Other
CashApp	That $1.00 fee to load up founds to ur account, is annoying! Free benking my @$$!	1	positive	0.2924	Account
CashApp	cash app the best	5	positive	0.6369	Other
CashApp	unfair they ripped me off	1	negative	-0.4767	Other
CashApp	keep track of everything you do in extreme detail, I just found out cash app permanently closed my account and when I tried to to call them to fix my account and they don't help at all and won't say what it was I did wrong when I thought I was using the app the way Id usually would and all they tell me is that I violated the "terms and conditions" all I ever used the app for is to help pay my bills and and sent my family and friends money I owed them	1	negative	-0.8082	Account
CashApp	just a great app	5	positive	0.6249	Other
CashApp	okay	4	positive	0.2263	Other
CashApp	works ok watch out for settings	3	positive	0.296	Other
CashApp	glitches at first but I love cash app	5	positive	0.7783	Other
CashApp	good job	5	positive	0.4404	Other
CashApp	needs to fix ID verification	1	neutral	0	Other
CashApp	this app is ðŸ‘Œ	5	neutral	0	Other
CashApp	I've been having a lot of trouble simply trying to change my last name back to my maiden name because I got a divorce. it should not be this hard just to change my name I've sent in all the paperwork required screenshots of everything even my new license	2	negative	-0.4939	UX
CashApp	perfect	5	positive	0.5719	Other
CashApp	great ðŸ˜ƒ	5	positive	0.6249	Other
CashApp	run it uhh	5	neutral	0	Other
CashApp	fast, easy, secure.	5	positive	0.6486	UX
CashApp	had CashApp for years my purse was stolen I report my card and nothing then out of nowhere my account was closed for fraudulent activity when I had already tried to close my card down CashApp is full of it	1	negative	-0.7506	Account
CashApp	I will no longer be using your app, I created an additional account for my child and now the app has become completely useless cant get anywhere with a crash since this new feature and of course support is is just as useless,	1	negative	-0.7496	Stability
CashApp	I really enjoy using this app. The one thing I don't enjoy is that it keeps opening every few minutes. Overall, my other apps on my phone, and I don't like it.It 's extremely annoying and I hope that it gets fixed because it seems like a bug to me	4	positive	0.6042	Stability
CashApp	It's efficient when on the move. saves time when you need to take care of things without the hastle of having to wait. I would recommend cash app to everyone.	5	positive	0.8176	Other
CashApp	saved my life in the early days of being an adult m, since my parents didn't teach me shiznit... Cashapp came on handy so many times, man, I could've died it was that serious.	5	negative	-0.2732	Other
CashApp	nice cash money vro	5	positive	0.4215	Features
CashApp	had an issue with account mix up I called and they fixed the issue right away ðŸ˜•	5	neutral	0	Account
CashApp	is wonderful	5	positive	0.5719	Other
CashApp	very good	5	positive	0.4927	Other
CashApp	love this app very easy and safe a lot of time to send money to people	5	positive	0.8899	UX
CashApp	best app ever .. Most of my time helps me save my time from doing it ..	5	positive	0.875	Other
CashApp	very easy to get and use	5	positive	0.4927	UX
CashApp	great for borrowing money from	5	positive	0.6249	Features
CashApp	love this app.easy to use	5	positive	0.6369	UX
CashApp	so much better than chime. I get things disputed and solved in mo time. While over at chime they steal money and send death threats in Arabic	5	negative	-0.7918	Features
CashApp	I like it	5	positive	0.3612	Other
CashApp	I am very satisfied	5	positive	0.4754	Other
CashApp	easy easy way to send anx receive money. what's not to like?	5	positive	0.5705	UX
CashApp	Great	5	positive	0.6249	Other
CashApp	I love that I can do everything from one app. add, send, bitcoin, stocks. so easy to use.	5	positive	0.8377	UX
CashApp	I'm loving this	5	positive	0.5994	Other
CashApp	I like it. It is a very good app.	5	positive	0.6901	Other
CashApp	Changing documentations after I received a partial refund from a cash machine it was actually given to a car that was previously a lost card that was closed and I never used that card to even get cash out of the machine so they actually had altered and change documentation I caught them and I would take them to small claims court if I were you	1	negative	-0.3182	Features
CashApp	always quick and accurate	5	neutral	0	UX
CashApp	convient	5	neutral	0	Other
CashApp	If I, if I had any companies in which a PayPal was an already involved, I would probably go with Cash App.But since i'm not a taxi cab driver and I don't have a cube for the bottom of my phone I don't really actually use it	3	neutral	0	Other
CashApp	Overall a really great app. Thank you for the wonderful customer service. For going above and beyond. Great job guys!	5	positive	0.9455	Other
CashApp	this is an awesome way to wire money to friends and family that are distant!! without a charge and with little to no notice in emergency.	5	positive	0.6442	Features
CashApp	great service	5	positive	0.6249	Other
CashApp	I can't receive my physical card for some unknown reason. My account is verified I'm above 18 and I use the mailing address cash app suggested. I have no clue what the problem is, but I've tried everything i could possibly do. I used to use cash app all the time this has really disappointed me I hope I can get it fixed.	1	negative	-0.4203	Account
CashApp	okay	5	positive	0.2263	Other
CashApp	I get so much money even if I invite someone	5	positive	0.1531	Features
CashApp	these people rip you off	1	neutral	0	Other
CashApp	good	5	positive	0.4404	Other
CashApp	NOT a reliable bank. Can't use for other apps, can't cancel or stop transactions, support doesn't speak your language. Have had it for years and lost more money than I was able to save. Use literally ANY other app. Venmo, Chime, Paypal. This one is not it.	1	positive	0.7374	Features
CashApp	very good for easy money keeping	5	positive	0.7474	UX
CashApp	great	5	positive	0.6249	Other
CashApp	works great	5	positive	0.6249	Other
CashApp	excellent app	5	positive	0.5719	Other
CashApp	Super Fun	5	positive	0.802	Other
CashApp	I seriously Hate when companies abuse their power over those who do not know and are not tech savvy. I asked my mother to pay a bill for me on cashapp bitcoin. The moment she tried it cashapp closed her account without proper reasoning. My mother uses cashapp to send money to family and to save money so when this happened she was confused and so was I. TWO APPEALS were made because their customer Service is GARBAGE with difficult language barriers and still nothing.	1	negative	-0.891	Account
CashApp	cool because I could transfer money back and fourth to my family and friends.	5	positive	0.6597	Features
CashApp	cash app is grimpy	1	neutral	0	Other
CashApp	love IMA your the best!!ðŸ’ž Deni	5	positive	0.6988	Other
CashApp	great job	5	positive	0.6249	Other
CashApp	I love it when I need some extra money it's there	5	positive	0.6369	Features
CashApp	This app has started taking money from my linked bank account for recurring payments that I no longer need services from without my authorization. This very reason is why I even downloaded cashapp, so I could leave it with insufficient and avoid recurring payments for services I no longer desire and now it's digging into my bank account without permission? Yea I don't think so....I'll be seeking a safer more secure option...	1	positive	0.2766	Account
CashApp	awesome	5	positive	0.6249	Other
CashApp	first time it helps using cash app	5	positive	0.3818	Other
CashApp	I am still learning about cash app. and trying to figure out how helpful this really is for me personally.	5	positive	0.4215	Other
CashApp	great app	5	positive	0.6249	Other
CashApp	sent money to the wrong person by mistake, tried to cancel or reverse the transaction within a couple minutes. contacted support right away and was told to wait 14 days. then was told the transaction could not be reversed! this is absolutely unacceptable! do not use this app!	1	negative	-0.8389	Features
CashApp	looooove cashapp	5	neutral	0	Other
CashApp	new card so far easy to use	5	positive	0.4902	UX
CashApp	hackers..smh	5	neutral	0	Other
CashApp	customer service is completely useless	3	negative	-0.4754	Other
CashApp	Cannot reorder new card. constant "unexpected error has occurred please try again later" I have tried 12 times to order a new card. I have spoken with customer service multiple times and no one knows how to help me or why the error is happenning. Deleted, reinstalled, phone power cycled, nothing seems to solve this issue.I use this account for virtualy everything and its essential for me to have a physical card. Who can help?	2	negative	-0.126	Stability
CashApp	The only redeeming quality this corrupt company has is its customer service department. Management is a sick joke at best. Use this company at your risk. My account was frozen and then deleted over alleged TOS violations from my account management refused to get me proof of. I'm done with this company for the rest of my life.	1	negative	-0.5574	Account
CashApp	easy to use	4	positive	0.4404	UX
CashApp	love cash app. 3 years since previous review and Cash App just keeps getting better. The best app when you need help thru the week, or saving money, you get higher than average rates, simple platform with tons of power, convenient for sending friends & family money when they need to borrow from me. Investing in Bitcoin and other stocks keep it interesting if you are into it.	5	positive	0.9628	Features
CashApp	Great	5	positive	0.6249	Other
CashApp	Great App	5	positive	0.6249	Other
CashApp	great	5	positive	0.6249	Other
CashApp	it's very convenient	4	neutral	0	Other
CashApp	p00r support when money is lost	3	positive	0.1027	Features
CashApp	its really easy to this cash app, its not other debit cards. I enjoy using it, thank you.	5	positive	0.8357	UX
CashApp	No complaints from me. Nothing but good banking. No problems at all	5	negative	-0.8981	Other
CashApp	I wish they had better and more fun ways to make money with them, and I wish face verification could help to get into my old accounts, but they are alright.... I guess	2	positive	0.778	Account
CashApp	love it	5	positive	0.6369	Other
CashApp	Never once had any problems. Wonderful support and app easy too use.	4	positive	0.765	UX
CashApp	not sure what to think..	2	negative	-0.2411	Other
CashApp	they always keep me safe from outside entities and malicious websites trying to collect money I never allegedly knew I allegedly owed owed thanks cash app	5	positive	0.7003	Features
CashApp	I am only giving 4 Stars because I designed a new that I thought was supposed to be metal but it not it's the same as regular plastic card just a different color and design	4	positive	0.1779	Account
CashApp	Thank you so much Cash App I wasn't aware that u offer such great incentives and actually gave me a chance to pay back money u loaned me I'm up to 50$ that u will loan me and also the after pay is great as well. Your app also allows me to invest in the stock market and u make it so simple and also teach me about it all as well. So many great things I am very happy and appreciate it so very much.	5	positive	0.9808	Features
CashApp	sweet	5	positive	0.4588	Other
CashApp	I tried to get sponsored I mis clicked a had to cancel it so then I tried to do it all again to click the right one I couldn't because of the limitation cash app you should add three chances to get sponsored before waiting 2 or 1 week(s) because of the limitation	3	negative	-0.5574	Other
CashApp	first time really exploring the app	5	neutral	0	Other
CashApp	It's alright, sometime, but still it's better to have Cash App than not to.	4	positive	0.6542	Other
CashApp	easy to setup and use.	5	positive	0.4404	UX
CashApp	its great to have the cash app card. when someone pays you. you automatically can have it loaded right on your card. its nice cause some only accept cash app at places. very convenient	5	positive	0.8591	Features
CashApp	I like it	1	positive	0.3612	Other
CashApp	very pleasant and reassuring.this is the first app that built confidence in a world that needs honesty and great integrity. thanks to all concerned and let's keep up the great work,even when it's so so easy.	5	positive	0.9816	UX
CashApp	Definitely a challenge!	5	positive	0.5093	Other
CashApp	simple	3	neutral	0	Other
CashApp	Never used anything like cash app but since I've joined I've been, kinda wish I would have earlier!!	5	positive	0.4835	Other
CashApp	Cash App is not allowing me to use Cash App on my new phone. I'm using the same number, but it's not allowing the app to go on to my phone. what is the problem I ask?	1	negative	-0.5267	Other
CashApp	Cash app is so helpful. It is more than just an online bank account.	5	positive	0.5598	Account
CashApp	so far Im really enjoying it	5	positive	0.5709	Other
CashApp	it's outstanding	5	positive	0.6124	Other
CashApp	very good	5	positive	0.4927	Other
CashApp	cash app is the bomb	5	positive	0.6124	Other
CashApp	worthless help	1	negative	-0.0516	Other
CashApp	it's really good ðŸ˜ŠðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘	5	positive	0.4927	Other
CashApp	very good	5	positive	0.4927	Other
CashApp	Good 4 sending money @ll $$!!!	5	positive	0.5826	Features
CashApp	exceptionally prefered for online business Amen and the Best for relying funds sometimes emergencies happen and most everyone can bennifit from the Cash Card	5	positive	0.6369	Features
CashApp	I've never heard that One ðŸ˜³ ðŸ¤” ðŸ˜• ðŸ˜… ðŸ˜ ðŸ˜¬	5	neutral	0	Other
CashApp	I need to order...what do I do?	5	neutral	0	Other
CashApp	on point/well done... simple as can be and the job always gets done.. much appreciated	5	positive	0.5106	Other
CashApp	not safe at all getting money back. they not do trying to best get my refund.	1	positive	0.4203	Features
CashApp	I use to have cash app but deleted my account but I decided to come back because they have really improved I just want to get away from traditional banks I especially love the cash app savings and round ups	5	positive	0.9284	Account
CashApp	i love it	5	positive	0.6369	Other
CashApp	I love cash app it's very simple to use	5	positive	0.6369	Other
CashApp	Won't accept my address. Please fix this issue.	1	neutral	0.0299	Other
CashApp	love it cash app	5	positive	0.6369	Other
CashApp	I don't know if I will be keeping cash app, I don't use AI no thanks, I don't like AI, I don't use Google, moto, or Samsung AI I will probably close account, it is in the app account.	1	positive	0.3975	Account
CashApp	Great service.	5	positive	0.6249	Other
CashApp	Great ðŸ‘	5	positive	0.6249	Other
CashApp	I Love it!	5	positive	0.6696	Other
CashApp	support was amazing	5	positive	0.7579	Other
CashApp	pretty good ðŸ‘ðŸ»	5	positive	0.7269	Other
CashApp	been reliable	1	neutral	0	Other
CashApp	I really like cash app but also they have after pay where a can break up all my debit charges over the month into weekly amounts for a few dollar service charge. Super helpful if you run out of money or have an emergency before your next deposit. Plus you can invest in stocks and round up your charges how you want I do Bitcoin.	5	positive	0.476	Features
CashApp	Do not use cash app for anything, I got hacked and the person took all the money I had in my account and transferred it to themselves before trying to lock me out of my own cash app account, I reached out to dispute it two times and they said they wouldn't give me the money back even after explaining what happened, I am so mad and so disappointed, three two years with cash app and this is how it ends.	1	negative	-0.9102	Account
CashApp	Cash App is Amazingly easy and is a life saver for someone who does not have a bank acct.or credit card. Thank you so much for the wonderful product you have provided for us.ðŸ˜€	5	positive	0.8999	UX
CashApp	good for sending friends and family money	5	positive	0.7184	Features
CashApp	ðŸ‘ Great ðŸ‘	5	positive	0.6249	Other
CashApp	just a lot of stuff I don't like about cash app from previous issues that were never resolved	2	negative	-0.3875	Other
CashApp	amazing	5	positive	0.5859	Other
CashApp	I've always been able to access my money. Even when I forgot my card they took it off when someone tried to charge my card without permission.	5	neutral	0	Features
CashApp	good for holding money and stuff just a great app	5	positive	0.7906	Features
CashApp	Thank you	5	positive	0.3612	Other
CashApp	cool	5	positive	0.3182	Other
CashApp	Great for my daughter to learn financial responsibility.	5	positive	0.6249	Other
CashApp	keep your account locked or you will have unexpected charges and they will overdraft it and charge you for it!	1	negative	-0.3382	Account
CashApp	good ðŸ‘ ðŸ‘	5	positive	0.4404	Other
CashApp	I don't have any friends on it lol	2	positive	0.0634	Other
CashApp	best way for me to bank	5	positive	0.6369	Other
CashApp	this is good	4	positive	0.4404	Other
CashApp	very convenient	5	neutral	0	Other
CashApp	good app	5	positive	0.4404	Other
CashApp	it works	5	neutral	0	Other
CashApp	I love cash app	5	positive	0.6369	Other
CashApp	excellent	5	positive	0.5719	Other
CashApp	Nags for pay over time block receivers response. WTH. Yes, if a person responds with thanks or a heart emoji, and the cash app systems determines it can offer a "pay over time", then the response is not shown anywhere. A fleeting notification MAY show, but amounts that do not trigger pay over time will shown the recipient response, pay over time is blocked. Cash app Greed over human gratitude.	1	negative	-0.6825	Other
CashApp	I love using Cash App! Better than any other card I've owned!	5	positive	0.8264	Features
CashApp	when using cash app for about 15 years and it's a good banking for online	5	positive	0.4404	Other
CashApp	Its great	5	positive	0.6249	Other
CashApp	easy to use	5	positive	0.4404	UX
CashApp	good, reliable	5	positive	0.4404	Other
CashApp	smooth	5	neutral	0	Other
CashApp	love My $$$$$	5	positive	0.6369	Other
CashApp	perfect and no problems so far	5	negative	-0.0516	Other
CashApp	awesome app	5	positive	0.6249	Other
CashApp	its reliable and easy to use	5	positive	0.4404	UX
CashApp	it is the best way to save money and make	5	positive	0.8126	Features
CashApp	Thank you for this blessing of an app. I appreciate that it works with me on paying back loans and also rewards when income is good!	5	positive	0.9354	Other
CashApp	no problems	5	negative	-0.5994	Other
CashApp	nice	5	positive	0.4215	Other
CashApp	I just don't care about the extra fees to get my money right when I want it - not like zelle, it goes straight to my bank account.	4	negative	-0.3691	Account
CashApp	not good	5	negative	-0.3412	Other
CashApp	I've been using Cash App for the better part of 10 years now and I don't use it as my primary holding account but as a set up and link account that is linked to my crypto accounts as well as my stock investments and property information apps!	4	positive	0.5983	Account
CashApp	I like it so far you can share money and you can save money ðŸ¤‘	5	positive	0.7845	Features
CashApp	it's great easy and useful	5	positive	0.872	UX
CashApp	Could be simpler to use and more tutorials	2	neutral	0	Other
CashApp	good	5	positive	0.4404	Other
CashApp	cash app keeps crashing and I cannot get into my account. I tried uninstall the app and reinstall. I even put it in deep sleep and I restarted my phone and it's still crashing. yall need to do something about for real!!! THIS IS ridiculous.	1	negative	-0.5229	Stability
CashApp	very convenient ðŸ‘Œ and helpful	5	positive	0.4703	Other
CashApp	thank you if urgent really helping	5	positive	0.6997	Other
CashApp	Super easy to understand	5	positive	0.7783	UX
CashApp	good app to have	5	positive	0.4404	Other
CashApp	I'm trying to set up my card and this garbage just keep popping up so one star	1	neutral	0	Features
CashApp	I can't get in my account	1	neutral	0	Account
CashApp	they charge me over 10 dollars just to take money out I open and barely use cash app don't let me take out my money	1	neutral	0	Features
CashApp	reactivate my account	1	neutral	0	Account
CashApp	it was very helpful	5	positive	0.4754	Other
CashApp	great	5	positive	0.6249	Other
CashApp	l So Love Cash App	5	positive	0.6697	Other
CashApp	convenient, easy to use.	5	positive	0.4404	UX
CashApp	I don't appreciate putting money on the card for cash app to steal it. You don't build my credit or benefit me! I agree to pay on Fridays, didn't last week. But was paying full this Friday. After stealing my funds. Don't take it out on when you want! Straight declines instantly in stores. Load card, they take the money. Cool. After this last $13 payment I am done. Everyone will be suing soon	1	negative	-0.6491	UX
CashApp	Helpful tool	5	positive	0.4215	Other
CashApp	Quick and easy!! A+++	5	positive	0.5399	UX
CashApp	awesome	4	positive	0.6249	Other
CashApp	initially they were great but my account was hacked and they shut me down even with providing proof that it was not me who used my funds but a female and the store owner also provided documentation showing and proof that that it was in fact hacked and that that girlish also been known fir doing this in the past yet I was the one who lost all my money and account shut down and non of this was my fault so cash app despite what they claim they are far from the truth keep that in mind	1	negative	-0.8442	Account
CashApp	So far I have not had any issues with my Cash app account. So please keep up the good work	5	positive	0.6697	Account
CashApp	Great way to lose customers. After almost 3 years on my phone I no longer have access to my cash app account because it's no longer compatible with my phone. if I wanted to use the desktop site, I wouldn't have downloaded the app.I am not loving it. all these apps that have worked for years suddenly becoming incompatible with phones they've been on for years, is basically shanghaiing people into purchasing new phones.	1	negative	-0.6305	Account
CashApp	i love this app so so much" thank you its great	5	positive	0.907	Other
CashApp	way better than a bank	5	positive	0.4404	Other
CashApp	Cash App is a great card to own & use. No hidden fees, all up front and accepted everywhere.	5	positive	0.6124	Features
CashApp	extremely satisfied	5	positive	0.4754	Other
CashApp	love it	5	positive	0.6369	Other
CashApp	I love the app	5	positive	0.6369	Other
CashApp	I think it's good I'm just learning	5	positive	0.4404	Other
CashApp	customer support is a joke... and they'll step your money	2	positive	0.4019	Features
CashApp	make sure all come back to me because that Person Hack my account was A COP FROM SAN DIEGO CAL.OKAY FELIX AUGRRIA .( FROM SAN DIEGO DOWN TOWN HEAD QAUTERS. . THEY NOT DOING ABOUT THIS GUY STEAL EVERY BODY MONEY THERE BANK ACCOUNT .	5	negative	-0.3885	Account
CashApp	ease of use.	5	positive	0.3612	Other
CashApp	Cash App is grea t to do business with.	5	neutral	0	Other
CashApp	hell yeah	5	negative	-0.5267	Other
CashApp	Everyone I thought you should know about this app it steals your money and locks you out your account for no reason. I gave him my North Carolina state ID from and back and even verify my face with it to them then they deliver lied and said they can't identify me and locked my account. If the state of North Carolina DMV can verify me I know damn good as well they can to. Then after I did that I called them told them I want my money off the card and they refused to give if it to me.	1	negative	-0.7717	Account
CashApp	Easy to Use	5	positive	0.4404	UX
CashApp	this app sucks like no other. Van van dance and did all things that was all uncash related...lol	1	negative	-0.296	Other
CashApp	love it	5	positive	0.6369	Other
CashApp	â€‹I am concerned by the lack of accessible customer support and irregularities in the overdraft reconciliation process. Calculations applied to overdraft balances often appear inconsistent with borrowed amounts. Despite raising these concerns, I received no meaningful assistance. The current system lacks the transparency necessary to track repayments effectively, creating an environment where accounting discrepancies can easily go unnoticed and unaddressed	1	positive	0.7906	Account
CashApp	I'm trying to use my cash app card 0	5	neutral	0	Features
CashApp	money app	5	neutral	0	Features
CashApp	poor customer service	3	negative	-0.4767	Other
CashApp	it's cool	4	positive	0.3182	Other
CashApp	very useful for tech savvy individuals like TikTok as far as I'm concern...nerdy but not geeky enough....lol	5	positive	0.5442	Other
CashApp	I keep trying to verify my id and face but it constantly says error or says its wrong because of that I cant even use the app.	2	negative	-0.8271	Stability
CashApp	Favorite money app.	5	positive	0.4588	Features
CashApp	fant fantastic	5	positive	0.5574	Other
